description,label_plaquette,label_ampoule,label_flacon,label_tube,label_stylo,label_seringue,label_pilulier,label_sachet,label_comprime,label_gelule,label_film,label_poche,label_capsule,count_plaquette,count_ampoule,count_flacon,count_tube,count_stylo,count_seringue,count_pilulier,count_sachet,count_comprime,count_gelule,count_film,count_poche,count_capsule,count_ml
plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium de 60 capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0
"2 stylo prérempli en verre de 0,3 ml avec aiguille(s) acier inoxydable",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3
1 bouteille en verre brun de 50 gélule(s),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0
1 flacon(s) en verre de 5 ml avec compte-gouttes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
"2 seringue(s) préremplie(s) en verre de 0,5 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5
plaquette(s) aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s) ( abrogée le 24/07/2013),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 flacon(s) polyéthylène basse densité (PEBD) de 5 ml avec compte-gouttes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
"1 cartouche(s) en verre de 1,5 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
1 flacon(s) polyéthylène de 24 ml avec embout nasal polyéthylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0
plaquette(s) thermoformée(s) aluminium de 4 comprimé(s) (distributeur parallèle : MEDIWIN LIMITED),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 84 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0.0
1 flacon(s) en verre jaune(brun) de 24  ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0
5 flacon(s) multidose(s) jaune(brun) polytéréphtalate (PET) de 60  ml avec seringue pour administration orale,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,60.0
20 sachet(s) aluminium polyéthylène papier de 5  g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0
"60 récipient(s) unidose(s) polyéthylène de 0,5 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
1 flacon(s) polyéthylène de 60 ml avec seringue pour administration orale polypropylène-polyéthylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
5 flacon(s) en verre de 2 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2.0
"2 ampoule(s) en verre de 0,8 ml avec seringue(s) polypropylène montée avec aiguille",0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8
1 flacon(s) pressurisé(s) polyéthylène aluminium de 100 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
20 sachet(s) polytéréphtalate (PET) aluminium polyéthylène 50 µm de 15 ml,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,15.0
"1 seringue(s) préremplie(s) sécurisée en verre  de 0,6 mlavec aiguille(s) acier",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6
1 plaquette(s) thermoformée(s) PVC-Aluminium de 28  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) poly(chlorure-acétochlorure) de vinyle aluminium de 12 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
28 plaquette(s) PVC PVDC aluminium avec fermeture de sécurité enfant de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC de 4 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
1 flacon(s) en verre brun de 10 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
1 flacon(s) polyéthylène basse densité (PEBD) de 60 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
1 poche(s) PVC plastifié de 500  ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500.0
1 flacon(s) pressurisé(s) aluminium de 100 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
1 flacon(s) en verre brun de 120  dose(s) avec valve doseuse avec embout nasal polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre avec cuillère-mesure de 90 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0
"2 seringue(s) préremplie(s) en verre de 0,5 ml avec injecteur(s) automatique(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5
1 poche(s) PVC plastifié de 500 ml avec embout(s) LA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500.0
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 270 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
plaquette(s) PVC de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium polyamide de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
flacon(s) polyéthylène de 28 gélule(s),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
2 plaquette(s) thermoformée(s) PVC-aluminium de 8 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium polyéthylène de 16 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0
plaquette(s) PVC polyéthylène PVDC aluminium de 30 capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
"plaquette(s) formée(s) à froid aluminium de 28 comprimé(s) de type ""push-through""",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 récipient(s) unidose(s) polyéthylène de 60 ml avec canule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
"4 sachet(s) papier aluminium polyéthylène de 68,6 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 60 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 7 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0
1 flacon(s) en verre de 30 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
1 flacon(s) en verre brun avec seringue(s) pour administration orale de 30 ml,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
plaquette(s) polypropylène polycyclooléfine aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 14  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
1 plaquette(s) thermoformée(s) PVC-aluminium PVDC de 21 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0.0
4 stylo prérempli de 1 ml avec 4 tampon(s) alcoolisé(s),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1.0
plaquette(s) thermoformée(s) PVDC PVC aluminium de 30  capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
"1 flacon(s) en verre - 1 flacon(s) en verre de 1,1  ml",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1
28 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"1 flacon(s) en verre brun de 15,9 g - 1 flacon(s) polyéthylène haute densité (PEHD) de 86 ml avec cuillère-mesure polyéthylène",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.0
1 poche(s) (MACOFLEX) PVC plastifié suremballée(s)/surpochée(s) de 500 ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500.0
plaquette(s) polyamide aluminium PVC-Aluminium de 6 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s) en conditionnement calendaire,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
"1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 0,5 ml avec 2 aiguille(s)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5
"6 seringue(s) préremplie(s) en verre de 0,5 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.5
"12 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.5
pilulier(s) polypropylène de 30 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène PVC polyéthylène aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
1 flacon(s) en verre de 62 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre de 24 ml avec mesurette graduée polyéthylène polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0
"1 flacon(s) polypropylène avec embout(s) de 2,5 ml",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s) (distributeur parallèle : Mediwin),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
1 flacon(s) en verre de 14 g avec seringue(s) pour administration orale polyéthylène basse densité (PEBD) polystyrène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 ampoule(s) brun en verre de 2 ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
plaquette(s) thermoformée(s) PVC-Aluminium de 5 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
plaquette(s) PVC-Aluminium de 2 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
8 sachet(s)-dose(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 3 g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.0
28 plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"20 sachet(s)-dose(s) papier aluminium polyéthylène de 6,9  g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 14  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 112 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0.0
plaquette(s) polyamide aluminium polyéthylène de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 12 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0
"2 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 0,25  ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tube(s) polyéthylène de 30 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium de 28 comprimé(s)(Distributeur Parallèle : Inter Trade Pharma),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
5 poche(s) polyamide polypropylène suremballée/surpochée de 1250 ml à 3 compartiments,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1250.0
"4 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s) avec tampon(s) alcoolisé(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.5
plaquette(s) thermoformée(s) PVC-aluminium de 28  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
1 plaquette(s) PVC PVDC aluminium suremballée(s)/surpochée(s) de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 6  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s) (distributeur parallèle :  Mediwin Ldt),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
"2 seringue(s) préremplie(s) en verre de 0,8 ml avec aiguille(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.8
plaquette(s) thermoformée(s) aluminium de 28 comprimé(s) (distributeur parallèle : Laboratoire Mediwin Ldt),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 poche(s) (MACOFLEX) N polyoléfine suremballée(s)/surpochée(s) de 50 ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0
tube(s) dioxyde de titane polypropylène de 14  comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
"5 seringue(s) préremplie(s) en verre de 0,72 ml avec aiguille(s) acier avec système de sécurité Needle-Trap",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.72
plaquette(s) thermoformée(s) aluminium de 12 comprimé(s) (distributeur parallèle : PHARMA LAB),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
"30 sachet(s)-dose(s) papier polyéthylène aluminium de 1,75 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.0
"1 flacon(s) polyéthylène avec fermeture de sécurité de 24,4 g avec cuillère-mesure polypropylène de 5 ml",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
1 flacon(s) en verre brun de 200 ml (avec ou sans bouchon sécurité enfant) avec gobelet(s) doseur(s) polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0
plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 6 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0
"20 sachet(s) papier aluminium polyéthylène de 10,167 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0
1 flacon(s) en verre de 25 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.0
30 sachet(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 1  dispositif(s),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 5  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium polypropylène de 30  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0
"30 récipient(s) unidose(s) polyéthylène de 0,3 ml en sachet",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"2 seringue(s) préremplie(s) en verre de 0,2 ml montée avec aiguille",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2
plaquette(s) thermoformée(s) PVC-aluminium de 8 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) PVC-aluminium PVDC de 21 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 240 ml avec adaptateur(s) pour flacon polyéthylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240.0
1 flacon(s) pulvérisateur(s) polyéthylène de 100 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
1 flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s) avec fermeture de sécurité enfant,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0.0
1 plaquette(s) thermoformée(s) aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) de 30  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
1 flacon(s) polytéréphtalate (PET) de 200 ml avec gobelet(s) doseur(s) polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0
1 flacon(s) en verre avec adaptateur(s) pour flacon avec aiguille(s) - 1 seringue(s) préremplie(s) en verre de 2 ml,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0
1 flacon(s) en verre de 30 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0.0
4 sachet(s) polyacrylonitrile aluminium polytéréphtalate (PET) papier avec fermeture de sécurité enfant de 1 film,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0.0
1 flacon(s) polypropylène de 150 ml avec seringue(s) pour  injecteur Medrad Stellant (+ microperfuseur + raccord) et avec cathéter(s),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
plaquette(s) thermoformée(s) PVC polyéthylène aluminium-ACLAR de 12  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
"1 flacon(s) compte-gouttes polyéthylène de 2,5 ml",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
pilulier(s) polyéthylène haute densité (PEHD) de 7 gélule(s) muni d'une capsule polypropylène,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0
1 flacon(s) polyéthylène de 3 ml ( abrogée le 15/06/2012),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
"60 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 0,2 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
1 tube(s) polyéthylène de 40 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium de 28  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
tube(s) aluminium de 15 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 42 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0
1 flacon(s) polyéthylène basse densité (PEBD) de 5 ml avec embout(s) polyéthylène basse densité (PEBD),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
plaquette(s) thermoformée(s) aluminium de 24 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0
4 plaquette(s) thermoformée(s) aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 4 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
1 flacon(s) pulvérisateur(s) de 30 g - aluminium - avec pompe doseuse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) PVC PVDC aluminium de 14 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0
1 flacon(s) en verre brun de 1 ml avec dispositif pulvérisateur (PULVADOZ) polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
plaquette(s) thermoformée(s) PVDC PVC aluminium de 112 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0.0
3 plaquettes thermoformées (aluminium/PVC/PVDC) de 21 comprimés,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0.0
plaquette(s) aluminium PVC (ACLAR RX) polytrifluorochloroéthylène de 15 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0
"10 seringue(s) préremplie(s) en verre de 0,6 ml avec système de sécurité ERIS",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.6
"5 seringue(s) préremplie(s) en verre de 0,4 ml avec aiguille(s) acier avec système de sécurité Needle-Trap",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.4
"60 récipient(s) unidose(s) polyéthylène de 0,25 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
plaquette(s) thermoformée(s) PVC-aluminium suremballée/surpochée de 30  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermosoudée(s) aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
2 plaquette(s) thermoformée(s) aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0.0
